ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value,ID,Gene Symbol,Gene Title,Gene Ontology Biological Process,Gene Ontology Molecular Function
214769_at,5.165453404352941,3.4474914331346156,-1.7179619712183252,4.269003483603322e-09,6.846839292729524e-08,214769_at,CLCN4,"chloride channel, voltage-sensitive 4",0006810 // transport // traceable author statement /// 0006811 // ion transport // inferred from electronic annotation /// 0006821 // chloride transport // inferred from direct assay /// 0034220 // ion transmembrane transport // traceable author statement /// 0044070 // regulation of anion transport // inferred from electronic annotation /// 0044070 // regulation of anion transport // traceable author statement /// 0055085 // transmembrane transport // traceable author statement /// 1902476 // chloride transmembrane transport // inferred from direct assay,0000166 // nucleotide binding // inferred from electronic annotation /// 0005216 // ion channel activity // inferred from electronic annotation /// 0005247 // voltage-gated chloride channel activity // inferred from electronic annotation /// 0005254 // chloride channel activity // inferred from direct assay /// 0005524 // ATP binding // inferred from electronic annotation /// 0015297 // antiporter activity // inferred from electronic annotation /// 0030554 // adenyl nucleotide binding // inferred from electronic annotation
203897_at,9.958959699058825,8.24123558639423,-1.7177241126645946,8.684010243411548e-13,2.6346003061431842e-11,203897_at,LYRM1,LYR motif containing 1,,
204419_x_at,4.06037166135294,2.342660101192308,-1.7177115601606325,5.831525374489826e-26,1.4401756715578292e-23,204419_x_at,HBG1 /// HBG2,"hemoglobin, gamma A /// hemoglobin, gamma G",0006810 // transport // inferred from electronic annotation /// 0007596 // blood coagulation // traceable author statement /// 0015671 // oxygen transport // inferred from electronic annotation,0005344 // oxygen transporter activity // inferred from electronic annotation /// 0005506 // iron ion binding // inferred from electronic annotation /// 0019825 // oxygen binding // inferred from electronic annotation /// 0020037 // heme binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
212730_at,10.298399703235292,8.582641381403846,-1.715758321831446,0.0016013148350102779,0.00733206060235117,212730_at,SYNM,"synemin, intermediate filament protein",0045104 // intermediate filament cytoskeleton organization // traceable author statement,0005198 // structural molecule activity // inferred from electronic annotation /// 0005200 // structural constituent of cytoskeleton // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0008307 // structural constituent of muscle // inferred from direct assay /// 0017166 // vinculin binding // inferred from direct assay /// 0019215 // intermediate filament binding // inferred from sequence or structural similarity
232541_at,5.935297469,4.219609036423076,-1.7156884325769237,0.00013440671646479602,0.0008328546977670415,232541_at,,,,
202036_s_at,7.900469237764706,6.184949082903846,-1.7155201548608598,0.008179499200659142,0.029414830788217387,202036_s_at,SFRP1,secreted frizzled-related protein 1,"0001649 // osteoblast differentiation // inferred from expression pattern /// 0001657 // ureteric bud development // inferred from electronic annotation /// 0001756 // somitogenesis // inferred from electronic annotation /// 0001843 // neural tube closure // inferred from electronic annotation /// 0001944 // vasculature development // not recorded /// 0001954 // positive regulation of cell-matrix adhesion // inferred from sequence or structural similarity /// 0002244 // hematopoietic progenitor cell differentiation // inferred from direct assay /// 0006309 // apoptotic DNA fragmentation // inferred from direct assay /// 0006508 // proteolysis // inferred from mutant phenotype /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007420 // brain development // not recorded /// 0008284 // positive regulation of cell proliferation // inferred from direct assay /// 0008285 // negative regulation of cell proliferation // inferred from direct assay /// 0008406 // gonad development // not recorded /// 0008584 // male gonad development // inferred from electronic annotation /// 0008585 // female gonad development // inferred from electronic annotation /// 0009267 // cellular response to starvation // inferred from expression pattern /// 0009790 // embryo development //  /// 0009950 // dorsal/ventral axis specification // inferred from direct assay /// 0009952 // anterior/posterior pattern specification // inferred from electronic annotation /// 0010564 // regulation of cell cycle process // inferred from mutant phenotype /// 0010629 // negative regulation of gene expression // inferred from direct assay /// 0010719 // negative regulation of epithelial to mesenchymal transition // inferred from direct assay /// 0014034 // neural crest cell fate commitment // inferred from electronic annotation /// 0014070 // response to organic cyclic compound // inferred from direct assay /// 0016055 // Wnt signaling pathway // inferred from electronic annotation /// 0021915 // neural tube development // inferred from electronic annotation /// 0022601 // menstrual cycle phase // inferred from expression pattern /// 0030097 // hemopoiesis // inferred from electronic annotation /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030177 // positive regulation of Wnt signaling pathway // inferred from direct assay /// 0030178 // negative regulation of Wnt signaling pathway // inferred from direct assay /// 0030178 // negative regulation of Wnt signaling pathway // inferred from mutant phenotype /// 0030279 // negative regulation of ossification // inferred from direct assay /// 0030279 // negative regulation of ossification // inferred from mutant phenotype /// 0030307 // positive regulation of cell growth // inferred from direct assay /// 0030308 // negative regulation of cell growth // inferred from direct assay /// 0030336 // negative regulation of cell migration // inferred from direct assay /// 0030514 // negative regulation of BMP signaling pathway // inferred from electronic annotation /// 0032855 // positive regulation of Rac GTPase activity // inferred from sequence or structural similarity /// 0033689 // negative regulation of osteoblast proliferation // inferred from mutant phenotype /// 0035019 // somatic stem cell maintenance // inferred from electronic annotation /// 0042493 // response to drug // inferred from direct assay /// 0043065 // positive regulation of apoptotic process // inferred from direct assay /// 0043065 // positive regulation of apoptotic process // inferred from mutant phenotype /// 0043066 // negative regulation of apoptotic process // inferred from mutant phenotype /// 0043508 // negative regulation of JUN kinase activity // inferred from electronic annotation /// 0044344 // cellular response to fibroblast growth factor stimulus // inferred from direct assay /// 0044345 // stromal-epithelial cell signaling involved in prostate gland development // inferred from electronic annotation /// 0045578 // negative regulation of B cell differentiation // inferred from mutant phenotype /// 0045600 // positive regulation of fat cell differentiation // inferred from direct assay /// 0045668 // negative regulation of osteoblast differentiation // inferred from electronic annotation /// 0045671 // negative regulation of osteoclast differentiation // inferred from electronic annotation /// 0045765 // regulation of angiogenesis // inferred from sequence or structural similarity /// 0045880 // positive regulation of smoothened signaling pathway // inferred from mutant phenotype /// 0045892 // negative regulation of transcription, DNA-templated // inferred from direct assay /// 0045892 // negative regulation of transcription, DNA-templated // inferred from mutant phenotype /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0045893 // positive regulation of transcription, DNA-templated // inferred from mutant phenotype /// 0046546 // development of primary male sexual characteristics // inferred from electronic annotation /// 0046676 // negative regulation of insulin secretion // inferred from direct assay /// 0046851 // negative regulation of bone remodeling // inferred from mutant phenotype /// 0048147 // negative regulation of fibroblast proliferation // inferred from direct assay /// 0048546 // digestive tract morphogenesis // inferred from electronic annotation /// 0050679 // positive regulation of epithelial cell proliferation // inferred from mutant phenotype /// 0050680 // negative regulation of epithelial cell proliferation // inferred from direct assay /// 0050732 // negative regulation of peptidyl-tyrosine phosphorylation // inferred from direct assay /// 0051496 // positive regulation of stress fiber assembly // inferred from sequence or structural similarity /// 0051894 // positive regulation of focal adhesion assembly // inferred from sequence or structural similarity /// 0060070 // canonical Wnt signaling pathway // inferred from direct assay /// 0060071 // Wnt signaling pathway, planar cell polarity pathway // inferred from electronic annotation /// 0060218 // hematopoietic stem cell differentiation // inferred from direct assay /// 0060346 // bone trabecula formation // inferred from electronic annotation /// 0060527 // prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis // inferred from electronic annotation /// 0060687 // regulation of branching involved in prostate gland morphogenesis // inferred from electronic annotation /// 0060766 // negative regulation of androgen receptor signaling pathway // inferred from direct assay /// 0071305 // cellular response to vitamin D // inferred from expression pattern /// 0071347 // cellular response to interleukin-1 // inferred from expression pattern /// 0071356 // cellular response to tumor necrosis factor // inferred from direct assay /// 0071363 // cellular response to growth factor stimulus // inferred from direct assay /// 0071380 // cellular response to prostaglandin E stimulus // inferred from expression pattern /// 0071391 // cellular response to estrogen stimulus // inferred from direct assay /// 0071392 // cellular response to estradiol stimulus // inferred from expression pattern /// 0071456 // cellular response to hypoxia // inferred from expression pattern /// 0071481 // cellular response to X-ray // inferred from electronic annotation /// 0071504 // cellular response to heparin // inferred from direct assay /// 0071560 // cellular response to transforming growth factor beta stimulus // inferred from expression pattern /// 0071773 // cellular response to BMP stimulus // inferred from expression pattern /// 0090090 // negative regulation of canonical Wnt signaling pathway // inferred from direct assay /// 0090090 // negative regulation of canonical Wnt signaling pathway // inferred from mutant phenotype /// 0090175 // regulation of establishment of planar polarity // inferred from electronic annotation /// 0090179 // planar cell polarity pathway involved in neural tube closure // inferred from electronic annotation /// 0090244 // Wnt signaling pathway involved in somitogenesis // inferred from electronic annotation /// 0090246 // convergent extension involved in somitogenesis // inferred from electronic annotation /// 0090263 // positive regulation of canonical Wnt signaling pathway // inferred from direct assay /// 1902043 // positive regulation of extrinsic apoptotic signaling pathway via death domain receptors // inferred from direct assay /// 2000041 // negative regulation of planar cell polarity pathway involved in axis elongation // inferred from electronic annotation /// 2000052 // positive regulation of non-canonical Wnt signaling pathway // inferred from direct assay /// 2000054 // negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification // inferred from direct assay /// 2000080 // negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation // inferred from direct assay /// 2000117 // negative regulation of cysteine-type endopeptidase activity // inferred from mutant phenotype /// 2000270 // negative regulation of fibroblast apoptotic process // inferred from direct assay /// 2000271 // positive regulation of fibroblast apoptotic process // inferred from direct assay /// 2001238 // positive regulation of extrinsic apoptotic signaling pathway // inferred from electronic annotation",0004197 // cysteine-type endopeptidase activity // inferred from mutant phenotype /// 0005109 // frizzled binding // inferred from physical interaction /// 0005515 // protein binding // inferred from physical interaction /// 0008144 // drug binding // inferred from direct assay /// 0008201 // heparin binding // inferred from direct assay /// 0017147 // Wnt-protein binding // inferred from physical interaction /// 0030165 // PDZ domain binding // not recorded /// 0042802 // identical protein binding // inferred from physical interaction /// 0042813 // Wnt-activated receptor activity // not recorded
203661_s_at,4.150456314647059,2.436808976961539,-1.71364733768552,6.248947547259548e-15,2.6855221116683377e-13,203661_s_at,TMOD1,tropomodulin 1,0006936 // muscle contraction // inferred from electronic annotation /// 0008344 // adult locomotory behavior // inferred from electronic annotation /// 0030049 // muscle filament sliding // traceable author statement /// 0030239 // myofibril assembly // inferred from electronic annotation,0003779 // actin binding // inferred from electronic annotation /// 0005523 // tropomyosin binding // inferred from electronic annotation
225793_at,8.86450585282353,7.153112742442307,-1.7113931103812234,7.121039516121324e-10,1.3242222001716719e-08,225793_at,LIX1L,Lix1 homolog (mouse)-like,,
1553678_a_at,9.127168255823529,7.416822002096154,-1.7103462537273746,2.6789489602351985e-05,0.00019732031754477312,1553678_a_at,ITGB1,"integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)",0000082 // G1/S transition of mitotic cell cycle // inferred from electronic annotation /// 0001701 // in utero embryonic development // inferred from electronic annotation /// 0001708 // cell fate specification // inferred from electronic annotation /// 0001894 // tissue homeostasis // inferred from electronic annotation /// 0002042 // cell migration involved in sprouting angiogenesis // inferred from electronic annotation /// 0006874 // cellular calcium ion homeostasis // inferred from electronic annotation /// 0006968 // cellular defense response // traceable author statement /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007156 // homophilic cell adhesion // traceable author statement /// 0007159 // leukocyte cell-cell adhesion // inferred from direct assay /// 0007160 // cell-matrix adhesion // inferred from mutant phenotype /// 0007161 // calcium-independent cell-matrix adhesion // inferred from genetic interaction /// 0007229 // integrin-mediated signaling pathway // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007411 // axon guidance // traceable author statement /// 0007596 // blood coagulation // traceable author statement /// 0008277 // regulation of G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0008284 // positive regulation of cell proliferation // inferred from electronic annotation /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0008354 // germ cell migration // inferred from electronic annotation /// 0009615 // response to virus // inferred from electronic annotation /// 0010811 // positive regulation of cell-substrate adhesion // inferred from electronic annotation /// 0010976 // positive regulation of neuron projection development // inferred from electronic annotation /// 0014823 // response to activity // inferred from electronic annotation /// 0016032 // viral process // inferred from electronic annotation /// 0016477 // cell migration // traceable author statement /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0021943 // formation of radial glial scaffolds // inferred from electronic annotation /// 0030183 // B cell differentiation // inferred by curator /// 0030198 // extracellular matrix organization // traceable author statement /// 0030335 // positive regulation of cell migration // inferred from electronic annotation /// 0031175 // neuron projection development // inferred from electronic annotation /// 0031345 // negative regulation of cell projection organization // inferred from electronic annotation /// 0031589 // cell-substrate adhesion // inferred from mutant phenotype /// 0031667 // response to nutrient levels // inferred from electronic annotation /// 0032594 // protein transport within lipid bilayer // inferred from electronic annotation /// 0033631 // cell-cell adhesion mediated by integrin // inferred from expression pattern /// 0034329 // cell junction assembly // traceable author statement /// 0034698 // response to gonadotropin // inferred from electronic annotation /// 0042493 // response to drug // inferred from electronic annotation /// 0043065 // positive regulation of apoptotic process // inferred from genetic interaction /// 0043410 // positive regulation of MAPK cascade // inferred from electronic annotation /// 0045214 // sarcomere organization // inferred from electronic annotation /// 0045596 // negative regulation of cell differentiation // inferred from electronic annotation /// 0045665 // negative regulation of neuron differentiation // inferred from electronic annotation /// 0045666 // positive regulation of neuron differentiation // inferred from electronic annotation /// 0045807 // positive regulation of endocytosis // inferred from electronic annotation /// 0050731 // positive regulation of peptidyl-tyrosine phosphorylation // inferred from electronic annotation /// 0050776 // regulation of immune response // traceable author statement /// 0050900 // leukocyte migration // traceable author statement /// 0051726 // regulation of cell cycle // inferred from electronic annotation /// 0055007 // cardiac muscle cell differentiation // inferred from electronic annotation /// 0060135 // maternal process involved in female pregnancy // inferred from electronic annotation /// 0070830 // tight junction assembly // inferred from electronic annotation /// 0071260 // cellular response to mechanical stimulus // inferred from electronic annotation /// 0071305 // cellular response to vitamin D // inferred from electronic annotation /// 0071479 // cellular response to ionizing radiation // inferred from electronic annotation /// 0071559 // response to transforming growth factor beta // inferred from electronic annotation /// 2000811 // negative regulation of anoikis // inferred from mutant phenotype,0001618 // virus receptor activity // inferred from electronic annotation /// 0001948 // glycoprotein binding // inferred from electronic annotation /// 0001968 // fibronectin binding // inferred from electronic annotation /// 0002020 // protease binding // inferred from electronic annotation /// 0003779 // actin binding // inferred from direct assay /// 0004872 // receptor activity // inferred from electronic annotation /// 0005102 // receptor binding // inferred from electronic annotation /// 0005178 // integrin binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0005518 // collagen binding // inferred from electronic annotation /// 0019900 // kinase binding // inferred from electronic annotation /// 0019901 // protein kinase binding // inferred from electronic annotation /// 0019904 // protein domain specific binding // inferred from electronic annotation /// 0032403 // protein complex binding // inferred from electronic annotation /// 0042277 // peptide binding // inferred from electronic annotation /// 0043236 // laminin binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation /// 0046982 // protein heterodimerization activity // non-traceable author statement /// 0050839 // cell adhesion molecule binding // inferred from physical interaction /// 0051393 // alpha-actinin binding // inferred from electronic annotation
227064_at,9.106487425823529,7.396522565673076,-1.7099648601504525,3.0581353689697545e-10,6.0938287806863905e-09,227064_at,ANKRD40,ankyrin repeat domain 40,,0005515 // protein binding // inferred from electronic annotation
212631_at,8.973164648176471,7.263511106634615,-1.7096535415418561,1.8324127562737902e-13,6.290150129182737e-12,212631_at,STX7,syntaxin 7,0006886 // intracellular protein transport // not recorded /// 0006892 // post-Golgi vesicle-mediated transport // traceable author statement /// 0016079 // synaptic vesicle exocytosis // not recorded /// 0016192 // vesicle-mediated transport // inferred from electronic annotation,0000149 // SNARE binding // not recorded /// 0000149 // SNARE binding // inferred from direct assay /// 0005484 // SNAP receptor activity // not recorded /// 0005515 // protein binding // inferred from electronic annotation
205819_at,4.95666620535294,3.247138120701923,-1.709528084651017,0.00012145595276686574,0.0007618600673557943,205819_at,MARCO,macrophage receptor with collagenous structure,0002221 // pattern recognition receptor signaling pathway // traceable author statement /// 0002376 // immune system process // inferred from electronic annotation /// 0006897 // endocytosis // inferred from electronic annotation /// 0006898 // receptor-mediated endocytosis // inferred from electronic annotation /// 0007166 // cell surface receptor signaling pathway // traceable author statement /// 0043277 // apoptotic cell clearance // inferred from electronic annotation /// 0045087 // innate immune response // inferred from electronic annotation,0004888 // transmembrane signaling receptor activity // traceable author statement /// 0005044 // scavenger receptor activity // inferred from electronic annotation /// 0008329 // signaling pattern recognition receptor activity // traceable author statement
224151_s_at,7.656301988529412,5.946813296173077,-1.7094886923563353,5.8719374592420254e-12,1.554995024686902e-10,224151_s_at,AK3,adenylate kinase 3,0006139 // nucleobase-containing compound metabolic process // inferred from electronic annotation /// 0006172 // ADP biosynthetic process // inferred from electronic annotation /// 0007596 // blood coagulation // traceable author statement /// 0016310 // phosphorylation // inferred from electronic annotation /// 0046033 // AMP metabolic process // inferred from direct assay /// 0046039 // GTP metabolic process // inferred from direct assay /// 0046041 // ITP metabolic process // inferred from direct assay /// 0046051 // UTP metabolic process // inferred from direct assay /// 0046939 // nucleotide phosphorylation // inferred from electronic annotation,"0000166 // nucleotide binding // inferred from electronic annotation /// 0004017 // adenylate kinase activity // inferred from direct assay /// 0005524 // ATP binding // inferred from electronic annotation /// 0005525 // GTP binding // inferred from electronic annotation /// 0016301 // kinase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016776 // phosphotransferase activity, phosphate group as acceptor // inferred from electronic annotation /// 0019201 // nucleotide kinase activity // inferred from electronic annotation /// 0019205 // nucleobase-containing compound kinase activity // inferred from electronic annotation /// 0046899 // nucleoside triphosphate adenylate kinase activity // inferred from direct assay"
230636_s_at,4.167346045941176,2.4583733162884616,-1.7089727296527149,1.177640159363588e-21,1.5194898878937417e-19,230636_s_at,KLF9,Kruppel-like factor 9,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006357 // regulation of transcription from RNA polymerase II promoter // traceable author statement /// 0007566 // embryo implantation // inferred from electronic annotation /// 0050847 // progesterone receptor signaling pathway // inferred from electronic annotation /// 0097067 // cellular response to thyroid hormone stimulus // inferred from direct assay",0003677 // DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // traceable author statement /// 0046872 // metal ion binding // inferred from electronic annotation
223466_x_at,8.657395432882353,6.948801395528847,-1.7085940373535067,6.771283525153523e-13,2.1046120929348185e-11,223466_x_at,COL4A3BP,"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein",0000902 // cell morphogenesis // inferred from electronic annotation /// 0001701 // in utero embryonic development // inferred from electronic annotation /// 0003007 // heart morphogenesis // inferred from electronic annotation /// 0006468 // protein phosphorylation // traceable author statement /// 0006665 // sphingolipid metabolic process // traceable author statement /// 0006672 // ceramide metabolic process // inferred from electronic annotation /// 0006810 // transport // inferred from electronic annotation /// 0006869 // lipid transport // inferred from electronic annotation /// 0006936 // muscle contraction // inferred from electronic annotation /// 0006955 // immune response // non-traceable author statement /// 0007029 // endoplasmic reticulum organization // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0008283 // cell proliferation // inferred from electronic annotation /// 0016310 // phosphorylation // inferred from electronic annotation /// 0030148 // sphingolipid biosynthetic process // traceable author statement /// 0034976 // response to endoplasmic reticulum stress // inferred from electronic annotation /// 0035621 // ER to Golgi ceramide transport // inferred from genetic interaction /// 0035621 // ER to Golgi ceramide transport // inferred from mutant phenotype /// 0044281 // small molecule metabolic process // traceable author statement /// 0055088 // lipid homeostasis // inferred from electronic annotation /// 0070584 // mitochondrion morphogenesis // inferred from electronic annotation,0004672 // protein kinase activity // traceable author statement /// 0005515 // protein binding // inferred from physical interaction /// 0005543 // phospholipid binding // inferred from electronic annotation /// 0008289 // lipid binding // inferred from electronic annotation /// 0016301 // kinase activity // inferred from electronic annotation /// 0035620 // ceramide transporter activity // inferred from direct assay /// 0070273 // phosphatidylinositol-4-phosphate binding // inferred from direct assay /// 0097001 // ceramide binding // inferred from direct assay
201848_s_at,6.97197712517647,5.2635360420769235,-1.7084410830995465,3.606574530288705e-08,4.869946345587017e-07,201848_s_at,BNIP3,BCL2/adenovirus E1B 19kDa interacting protein 3,0001666 // response to hypoxia // inferred from sequence or structural similarity /// 0006309 // apoptotic DNA fragmentation // inferred from direct assay /// 0006338 // chromatin remodeling // inferred from direct assay /// 0006915 // apoptotic process // inferred from physical interaction /// 0008219 // cell death // inferred from sequence or structural similarity /// 0008626 // granzyme-mediated apoptotic signaling pathway // inferred from direct assay /// 0010508 // positive regulation of autophagy // traceable author statement /// 0010637 // negative regulation of mitochondrial fusion // inferred from direct assay /// 0016032 // viral process // inferred from electronic annotation /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0035694 // mitochondrial protein catabolic process // inferred from mutant phenotype /// 0043065 // positive regulation of apoptotic process // inferred from direct assay /// 0043066 // negative regulation of apoptotic process // traceable author statement /// 0043068 // positive regulation of programmed cell death // inferred from direct assay /// 0043243 // positive regulation of protein complex disassembly // inferred from direct assay /// 0043653 // mitochondrial fragmentation involved in apoptotic process // inferred from direct assay /// 0045837 // negative regulation of membrane potential // inferred from direct assay /// 0046902 // regulation of mitochondrial membrane permeability // inferred from direct assay /// 0048102 // autophagic cell death // inferred from electronic annotation /// 0050873 // brown fat cell differentiation // inferred from electronic annotation /// 0051402 // neuron apoptotic process // inferred from sequence or structural similarity /// 0051607 // defense response to virus // inferred from direct assay /// 0055093 // response to hyperoxia // inferred from electronic annotation /// 0070301 // cellular response to hydrogen peroxide // inferred from electronic annotation /// 0071260 // cellular response to mechanical stimulus // inferred from expression pattern /// 0071279 // cellular response to cobalt ion // inferred from mutant phenotype /// 0071456 // cellular response to hypoxia // inferred from mutant phenotype /// 0072593 // reactive oxygen species metabolic process // inferred from direct assay /// 0090141 // positive regulation of mitochondrial fission // inferred from direct assay /// 0090200 // positive regulation of release of cytochrome c from mitochondria // inferred from direct assay /// 0097193 // intrinsic apoptotic signaling pathway // inferred from electronic annotation /// 0097345 // mitochondrial outer membrane permeabilization // inferred from direct assay /// 1990144 // intrinsic apoptotic signaling pathway in response to hypoxia // inferred from mutant phenotype,0005515 // protein binding // inferred from physical interaction /// 0042802 // identical protein binding // inferred from physical interaction /// 0042803 // protein homodimerization activity // inferred from direct assay /// 0046982 // protein heterodimerization activity // inferred from direct assay /// 0051020 // GTPase binding // inferred from physical interaction
210563_x_at,8.148866271294118,6.4413088545,-1.7075574167941179,8.972930807880158e-08,1.1183685557508362e-06,210563_x_at,CFLAR,CASP8 and FADD-like apoptosis regulator,0006508 // proteolysis // inferred from electronic annotation /// 0006915 // apoptotic process // inferred from mutant phenotype /// 0006915 // apoptotic process // traceable author statement /// 0007519 // skeletal muscle tissue development // inferred from sequence or structural similarity /// 0014732 // skeletal muscle atrophy // inferred from sequence or structural similarity /// 0014842 // regulation of satellite cell proliferation // inferred from sequence or structural similarity /// 0014866 // skeletal myofibril assembly // inferred from sequence or structural similarity /// 0016032 // viral process // inferred from electronic annotation /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0042981 // regulation of apoptotic process // inferred from electronic annotation /// 0043066 // negative regulation of apoptotic process // inferred from electronic annotation /// 0043085 // positive regulation of catalytic activity // inferred from direct assay /// 0043123 // positive regulation of I-kappaB kinase/NF-kappaB signaling // inferred from expression pattern /// 0043403 // skeletal muscle tissue regeneration // inferred from sequence or structural similarity /// 0051092 // positive regulation of NF-kappaB transcription factor activity // inferred from sequence or structural similarity /// 0060544 // regulation of necroptotic process // inferred from direct assay /// 0097190 // apoptotic signaling pathway // traceable author statement /// 1901740 // negative regulation of myoblast fusion // inferred from sequence or structural similarity /// 1902042 // negative regulation of extrinsic apoptotic signaling pathway via death domain receptors // inferred from mutant phenotype /// 2001237 // negative regulation of extrinsic apoptotic signaling pathway // inferred from direct assay /// 2001237 // negative regulation of extrinsic apoptotic signaling pathway // inferred from mutant phenotype /// 2001239 // regulation of extrinsic apoptotic signaling pathway in absence of ligand // traceable author statement,0002020 // protease binding // inferred from physical interaction /// 0004197 // cysteine-type endopeptidase activity // not recorded /// 0005515 // protein binding // inferred from physical interaction /// 0008047 // enzyme activator activity // inferred from direct assay /// 0008234 // cysteine-type peptidase activity // inferred from electronic annotation /// 0035877 // death effector domain binding // not recorded
229504_at,6.098472673352941,4.39118464976923,-1.7072880235837102,1.8437691394016555e-11,4.5146287958458035e-10,229504_at,RAB23,"RAB23, member RAS oncogene family",0000045 // autophagic vacuole assembly // inferred from mutant phenotype /// 0006184 // GTP catabolic process // inferred from direct assay /// 0006810 // transport // inferred from electronic annotation /// 0006886 // intracellular protein transport // inferred from electronic annotation /// 0006913 // nucleocytoplasmic transport // inferred from electronic annotation /// 0006968 // cellular defense response // inferred from mutant phenotype /// 0007165 // signal transduction // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007399 // nervous system development // inferred from electronic annotation /// 0008589 // regulation of smoothened signaling pathway // inferred from electronic annotation /// 0015031 // protein transport // inferred from electronic annotation /// 0021513 // spinal cord dorsal/ventral patterning // inferred from electronic annotation /// 0042733 // embryonic digit morphogenesis // inferred from electronic annotation /// 0042992 // negative regulation of transcription factor import into nucleus // inferred from mutant phenotype /// 0045861 // negative regulation of proteolysis // inferred from electronic annotation /// 0097094 // craniofacial suture morphogenesis // inferred from mutant phenotype,0000166 // nucleotide binding // inferred from electronic annotation /// 0003924 // GTPase activity // inferred from direct assay /// 0005525 // GTP binding // inferred from electronic annotation
211749_s_at,7.782491485,6.077689533365385,-1.7048019516346153,2.1437504783688058e-16,1.1550222838982334e-14,211749_s_at,VAMP3,vesicle-associated membrane protein 3,"0001921 // positive regulation of receptor recycling // inferred from sequence or structural similarity /// 0006461 // protein complex assembly // inferred from electronic annotation /// 0006810 // transport // inferred from electronic annotation /// 0006887 // exocytosis // traceable author statement /// 0006904 // vesicle docking involved in exocytosis // traceable author statement /// 0006906 // vesicle fusion // not recorded /// 0007269 // neurotransmitter secretion // not recorded /// 0015031 // protein transport // inferred from electronic annotation /// 0016192 // vesicle-mediated transport // inferred from sequence or structural similarity /// 0017156 // calcium ion-dependent exocytosis // inferred from electronic annotation /// 0034446 // substrate adhesion-dependent cell spreading // inferred from sequence or structural similarity /// 0042147 // retrograde transport, endosome to Golgi // inferred from direct assay /// 0043001 // Golgi to plasma membrane protein transport // inferred from electronic annotation /// 0061025 // membrane fusion // traceable author statement",0000149 // SNARE binding // not recorded /// 0005484 // SNAP receptor activity // not recorded /// 0005515 // protein binding // inferred from physical interaction /// 0017075 // syntaxin-1 binding // inferred from electronic annotation
201988_s_at,4.77696965882353,3.0722306296538457,-1.7047390291696844,4.4449276897159265e-23,7.220229415982307e-21,201988_s_at,CREBL2,cAMP responsive element binding protein-like 2,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0007049 // cell cycle // inferred from electronic annotation /// 0007165 // signal transduction // traceable author statement /// 0030154 // cell differentiation // inferred from electronic annotation /// 0033138 // positive regulation of peptidyl-serine phosphorylation // inferred from sequence or structural similarity /// 0045600 // positive regulation of fat cell differentiation // inferred from sequence or structural similarity /// 0045893 // positive regulation of transcription, DNA-templated // inferred from sequence or structural similarity /// 0046326 // positive regulation of glucose import // inferred from sequence or structural similarity /// 0046889 // positive regulation of lipid biosynthetic process // inferred from sequence or structural similarity /// 0050821 // protein stabilization // inferred from sequence or structural similarity",0003677 // DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0043565 // sequence-specific DNA binding // inferred from electronic annotation
224646_x_at,9.042095633941175,7.337819375596154,-1.704276258345021,0.004864626945624308,0.019012953814717126,224646_x_at,H19 /// MIR675,"H19, imprinted maternally expressed transcript (non-protein coding) /// microRNA 675",,
