ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value,ID,Gene Symbol,Gene Title,Gene Ontology Biological Process,Gene Ontology Molecular Function
203124_s_at,5.916752942411764,7.4936674743173075,1.576914531905543,2.7608474131265734e-14,1.0864044049101316e-12,203124_s_at,SLC11A2,"solute carrier family 11 (proton-coupled divalent metal ion transporter), member 2",0000041 // transition metal ion transport // inferred from electronic annotation /// 0001666 // response to hypoxia // inferred from expression pattern /// 0003032 // detection of oxygen // inferred from expression pattern /// 0006778 // porphyrin-containing compound metabolic process // inferred from electronic annotation /// 0006779 // porphyrin-containing compound biosynthetic process // inferred from electronic annotation /// 0006783 // heme biosynthetic process // inferred from electronic annotation /// 0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0006824 // cobalt ion transport // inferred from direct assay /// 0006824 // cobalt ion transport // inferred from electronic annotation /// 0006825 // copper ion transport // inferred from direct assay /// 0006826 // iron ion transport // inferred from electronic annotation /// 0006828 // manganese ion transport // inferred from direct assay /// 0006879 // cellular iron ion homeostasis // traceable author statement /// 0006919 // activation of cysteine-type endopeptidase activity involved in apoptotic process // inferred from direct assay /// 0007611 // learning or memory // inferred from electronic annotation /// 0010039 // response to iron ion // inferred from expression pattern /// 0010042 // response to manganese ion // inferred from electronic annotation /// 0010288 // response to lead ion // inferred from electronic annotation /// 0015675 // nickel cation transport // inferred from direct assay /// 0015676 // vanadium ion transport // inferred from direct assay /// 0015684 // ferrous iron transport // inferred from direct assay /// 0015692 // lead ion transport // inferred from direct assay /// 0015992 // proton transport // inferred from electronic annotation /// 0034599 // cellular response to oxidative stress // inferred from direct assay /// 0034755 // iron ion transmembrane transport // inferred from electronic annotation /// 0035434 // copper ion transmembrane transport // inferred from electronic annotation /// 0035444 // nickel cation transmembrane transport // inferred from direct assay /// 0035444 // nickel cation transmembrane transport // inferred from electronic annotation /// 0046686 // response to cadmium ion // inferred from electronic annotation /// 0048813 // dendrite morphogenesis // inferred from electronic annotation /// 0048821 // erythrocyte development // inferred from electronic annotation /// 0055072 // iron ion homeostasis // inferred from electronic annotation /// 0055085 // transmembrane transport // traceable author statement /// 0060586 // multicellular organismal iron ion homeostasis // inferred from mutant phenotype /// 0070574 // cadmium ion transmembrane transport // inferred from direct assay /// 0070627 // ferrous iron import // inferred from direct assay /// 0070627 // ferrous iron import // inferred from electronic annotation /// 0071281 // cellular response to iron ion // inferred from electronic annotation /// 0071356 // cellular response to tumor necrosis factor // inferred from electronic annotation /// 0071421 // manganese ion transmembrane transport // inferred from direct assay /// 0071421 // manganese ion transmembrane transport // inferred from electronic annotation /// 0071456 // cellular response to hypoxia // inferred from electronic annotation /// 0071577 // zinc ion transmembrane transport // inferred from direct assay /// 1902600 // hydrogen ion transmembrane transport // inferred from electronic annotation,0005215 // transporter activity // inferred from electronic annotation /// 0005375 // copper ion transmembrane transporter activity // inferred from direct assay /// 0005381 // iron ion transmembrane transporter activity // inferred from electronic annotation /// 0005384 // manganese ion transmembrane transporter activity // inferred from direct assay /// 0005385 // zinc ion transmembrane transporter activity // inferred from direct assay /// 0005506 // iron ion binding // inferred from electronic annotation /// 0005507 // copper ion binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0015078 // hydrogen ion transmembrane transporter activity // inferred from electronic annotation /// 0015085 // calcium ion transmembrane transporter activity // inferred from direct assay /// 0015086 // cadmium ion transmembrane transporter activity // inferred from direct assay /// 0015087 // cobalt ion transmembrane transporter activity // inferred from direct assay /// 0015087 // cobalt ion transmembrane transporter activity // inferred from electronic annotation /// 0015093 // ferrous iron transmembrane transporter activity // inferred from direct assay /// 0015094 // lead ion transmembrane transporter activity // inferred from direct assay /// 0015099 // nickel cation transmembrane transporter activity // inferred from direct assay /// 0015099 // nickel cation transmembrane transporter activity // inferred from electronic annotation /// 0015100 // vanadium ion transmembrane transporter activity // inferred from direct assay /// 0015295 // solute:proton symporter activity // inferred from direct assay /// 0016151 // nickel cation binding // inferred from electronic annotation /// 0022890 // inorganic cation transmembrane transporter activity // inferred from genetic interaction /// 0030145 // manganese ion binding // inferred from electronic annotation /// 0046870 // cadmium ion binding // inferred from electronic annotation /// 0050897 // cobalt ion binding // inferred from electronic annotation /// 0070835 // chromium ion transmembrane transporter activity // inferred from direct assay
203130_s_at,4.572678582529412,6.063284255653846,1.490605673124434,0.0018508811453329336,0.008302723927930154,203130_s_at,KIF5C,kinesin family member 5C,0006810 // transport // inferred from electronic annotation /// 0006996 // organelle organization // traceable author statement /// 0007018 // microtubule-based movement // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0008152 // metabolic process // traceable author statement /// 0051028 // mRNA transport // inferred from sequence or structural similarity,0000166 // nucleotide binding // inferred from electronic annotation /// 0003777 // microtubule motor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0005524 // ATP binding // inferred from electronic annotation /// 0008017 // microtubule binding // inferred from electronic annotation
203131_at,10.083902608529412,8.030334183740385,-2.0535684247890273,1.0486829048952076e-06,1.0507814258541496e-05,203131_at,PDGFRA,"platelet-derived growth factor receptor, alpha polypeptide",0001553 // luteinization // inferred from sequence or structural similarity /// 0001701 // in utero embryonic development // inferred from electronic annotation /// 0001775 // cell activation // traceable author statement /// 0006468 // protein phosphorylation // inferred from electronic annotation /// 0006935 // chemotaxis // inferred from electronic annotation /// 0007169 // transmembrane receptor protein tyrosine kinase signaling pathway // inferred from electronic annotation /// 0007173 // epidermal growth factor receptor signaling pathway // traceable author statement /// 0007204 // positive regulation of cytosolic calcium ion concentration // inferred from mutant phenotype /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0008210 // estrogen metabolic process // inferred from electronic annotation /// 0008284 // positive regulation of cell proliferation // inferred from mutant phenotype /// 0008543 // fibroblast growth factor receptor signaling pathway // traceable author statement /// 0008585 // female gonad development // inferred from electronic annotation /// 0009653 // anatomical structure morphogenesis // inferred from electronic annotation /// 0009887 // organ morphogenesis // inferred from electronic annotation /// 0010544 // negative regulation of platelet activation // inferred from direct assay /// 0010863 // positive regulation of phospholipase C activity // inferred from mutant phenotype /// 0014068 // positive regulation of phosphatidylinositol 3-kinase signaling // traceable author statement /// 0016032 // viral process // inferred from electronic annotation /// 0016310 // phosphorylation // inferred from electronic annotation /// 0016477 // cell migration // inferred from electronic annotation /// 0018108 // peptidyl-tyrosine phosphorylation // inferred from direct assay /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0023019 // signal transduction involved in regulation of gene expression // inferred from electronic annotation /// 0030198 // extracellular matrix organization // inferred from electronic annotation /// 0030324 // lung development // inferred from electronic annotation /// 0030325 // adrenal gland development // inferred from electronic annotation /// 0030335 // positive regulation of cell migration // inferred from direct assay /// 0030335 // positive regulation of cell migration // inferred from mutant phenotype /// 0030539 // male genitalia development // inferred from electronic annotation /// 0033327 // Leydig cell differentiation // inferred from electronic annotation /// 0035790 // platelet-derived growth factor receptor-alpha signaling pathway // inferred from mutant phenotype /// 0038091 // positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway // inferred from direct assay /// 0038095 // Fc-epsilon receptor signaling pathway // traceable author statement /// 0042060 // wound healing // inferred from sequence or structural similarity /// 0042475 // odontogenesis of dentin-containing tooth // inferred from electronic annotation /// 0043552 // positive regulation of phosphatidylinositol 3-kinase activity // inferred from mutant phenotype /// 0045087 // innate immune response // traceable author statement /// 0045740 // positive regulation of DNA replication // inferred from direct assay /// 0046777 // protein autophosphorylation // inferred from direct assay /// 0048008 // platelet-derived growth factor receptor signaling pathway // inferred from direct assay /// 0048011 // neurotrophin TRK receptor signaling pathway // traceable author statement /// 0048015 // phosphatidylinositol-mediated signaling // inferred from mutant phenotype /// 0048015 // phosphatidylinositol-mediated signaling // traceable author statement /// 0048146 // positive regulation of fibroblast proliferation // inferred from direct assay /// 0048557 // embryonic digestive tract morphogenesis // inferred from sequence or structural similarity /// 0048701 // embryonic cranial skeleton morphogenesis // inferred from sequence or structural similarity /// 0048704 // embryonic skeletal system morphogenesis // inferred from sequence or structural similarity /// 0048705 // skeletal system morphogenesis // inferred from electronic annotation /// 0050920 // regulation of chemotaxis // inferred from mutant phenotype /// 0055003 // cardiac myofibril assembly // inferred from sequence or structural similarity /// 0060021 // palate development // inferred from electronic annotation /// 0060325 // face morphogenesis // inferred from electronic annotation /// 0060326 // cell chemotaxis // inferred from mutant phenotype /// 0061298 // retina vasculature development in camera-type eye // inferred from sequence or structural similarity /// 0070374 // positive regulation of ERK1 and ERK2 cascade // inferred from mutant phenotype /// 0070527 // platelet aggregation // inferred from mutant phenotype /// 0071230 // cellular response to amino acid stimulus // inferred from electronic annotation /// 0072277 // metanephric glomerular capillary formation // inferred from sequence or structural similarity /// 2000249 // regulation of actin cytoskeleton reorganization // traceable author statement /// 2000739 // regulation of mesenchymal stem cell differentiation // inferred from mutant phenotype,"0000166 // nucleotide binding // inferred from electronic annotation /// 0004672 // protein kinase activity // inferred from electronic annotation /// 0004713 // protein tyrosine kinase activity // inferred from electronic annotation /// 0004714 // transmembrane receptor protein tyrosine kinase activity // inferred from direct assay /// 0005018 // platelet-derived growth factor alpha-receptor activity // inferred from direct assay /// 0005018 // platelet-derived growth factor alpha-receptor activity // inferred from mutant phenotype /// 0005021 // vascular endothelial growth factor-activated receptor activity // inferred from direct assay /// 0005161 // platelet-derived growth factor receptor binding // inferred from physical interaction /// 0005515 // protein binding // inferred from physical interaction /// 0005524 // ATP binding // inferred from electronic annotation /// 0016301 // kinase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016772 // transferase activity, transferring phosphorus-containing groups // inferred from electronic annotation /// 0038085 // vascular endothelial growth factor binding // inferred from physical interaction /// 0042803 // protein homodimerization activity // inferred from direct assay /// 0048407 // platelet-derived growth factor binding // inferred from direct assay /// 0048407 // platelet-derived growth factor binding // inferred from physical interaction"
203140_at,10.427859336588234,9.30873157985577,-1.119127756732464,1.3716229737611522e-05,0.00010866861704878782,203140_at,BCL6,B-cell CLL/lymphoma 6,"0000060 // protein import into nucleus, translocation // inferred from genetic interaction /// 0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0000902 // cell morphogenesis // inferred from electronic annotation /// 0001953 // negative regulation of cell-matrix adhesion // inferred from electronic annotation /// 0002376 // immune system process // inferred from electronic annotation /// 0002467 // germinal center formation // inferred from electronic annotation /// 0002634 // regulation of germinal center formation // non-traceable author statement /// 0002829 // negative regulation of type 2 immune response // inferred from electronic annotation /// 0002903 // negative regulation of B cell apoptotic process // non-traceable author statement /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006954 // inflammatory response // inferred from electronic annotation /// 0006974 // cellular response to DNA damage stimulus // inferred from direct assay /// 0007266 // Rho protein signal transduction // inferred from electronic annotation /// 0007283 // spermatogenesis // inferred from electronic annotation /// 0008104 // protein localization // inferred from electronic annotation /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0030036 // actin cytoskeleton organization // inferred from electronic annotation /// 0030183 // B cell differentiation // inferred from electronic annotation /// 0030308 // negative regulation of cell growth // inferred from direct assay /// 0030890 // positive regulation of B cell proliferation // inferred from electronic annotation /// 0032319 // regulation of Rho GTPase activity // inferred from electronic annotation /// 0032764 // negative regulation of mast cell cytokine production // inferred from electronic annotation /// 0035024 // negative regulation of Rho protein signal transduction // inferred from electronic annotation /// 0042092 // type 2 immune response // inferred from electronic annotation /// 0042127 // regulation of cell proliferation // inferred from electronic annotation /// 0043065 // positive regulation of apoptotic process // inferred from direct assay /// 0043066 // negative regulation of apoptotic process // inferred from electronic annotation /// 0043380 // regulation of memory T cell differentiation // inferred from electronic annotation /// 0045596 // negative regulation of cell differentiation // inferred from electronic annotation /// 0045629 // negative regulation of T-helper 2 cell differentiation // inferred from electronic annotation /// 0045892 // negative regulation of transcription, DNA-templated // inferred from mutant phenotype /// 0045892 // negative regulation of transcription, DNA-templated // non-traceable author statement /// 0048294 // negative regulation of isotype switching to IgE isotypes // inferred from electronic annotation /// 0048821 // erythrocyte development // inferred from electronic annotation /// 0050727 // regulation of inflammatory response // inferred from electronic annotation /// 0050776 // regulation of immune response // non-traceable author statement /// 0051272 // positive regulation of cellular component movement // inferred from electronic annotation",0003676 // nucleic acid binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from electronic annotation /// 0003682 // chromatin binding // inferred from direct assay /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from mutant phenotype /// 0005515 // protein binding // inferred from physical interaction /// 0031490 // chromatin DNA binding // inferred from electronic annotation /// 0043565 // sequence-specific DNA binding // inferred from direct assay /// 0046872 // metal ion binding // inferred from electronic annotation
203145_at,3.7994874282941176,5.4583065048653845,1.658819076571267,1.01140134729982e-09,1.8224256894776122e-08,203145_at,SPAG5,sperm associated antigen 5,0000070 // mitotic sister chromatid segregation // inferred from mutant phenotype /// 0007049 // cell cycle // non-traceable author statement /// 0007051 // spindle organization // inferred from mutant phenotype /// 0007051 // spindle organization // non-traceable author statement /// 0007059 // chromosome segregation // inferred from mutant phenotype /// 0007067 // mitotic nuclear division // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0048015 // phosphatidylinositol-mediated signaling // non-traceable author statement /// 0051301 // cell division // inferred from electronic annotation /// 0051988 // regulation of attachment of spindle microtubules to kinetochore // inferred from mutant phenotype,"0005515 // protein binding // inferred from physical interaction /// 0016772 // transferase activity, transferring phosphorus-containing groups // inferred from electronic annotation"
203146_s_at,3.914094747058824,5.124601735990385,1.2105069889315612,2.1323080256950876e-06,1.9962133745182196e-05,203146_s_at,GABBR1,"gamma-aminobutyric acid (GABA) B receptor, 1",0006508 // proteolysis // non-traceable author statement /// 0006511 // ubiquitin-dependent protein catabolic process // inferred from direct assay /// 0006511 // ubiquitin-dependent protein catabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // inferred from electronic annotation /// 0007193 // adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway // inferred from direct assay /// 0007194 // negative regulation of adenylate cyclase activity // traceable author statement /// 0007214 // gamma-aminobutyric acid signaling pathway // inferred from direct assay /// 0007268 // synaptic transmission // traceable author statement /// 0010243 // response to organonitrogen compound // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from direct assay /// 0016567 // protein ubiquitination // inferred from electronic annotation /// 0032446 // protein modification by small protein conjugation // non-traceable author statement /// 0034341 // response to interferon-gamma // inferred from electronic annotation /// 0034341 // response to interferon-gamma // inferred from expression pattern /// 0034612 // response to tumor necrosis factor // inferred from electronic annotation /// 0034612 // response to tumor necrosis factor // inferred from expression pattern /// 0043011 // myeloid dendritic cell differentiation // inferred from mutant phenotype /// 0043065 // positive regulation of apoptotic process // inferred from electronic annotation /// 0043065 // positive regulation of apoptotic process // inferred from mutant phenotype /// 0043123 // positive regulation of I-kappaB kinase/NF-kappaB signaling // inferred from electronic annotation /// 0043123 // positive regulation of I-kappaB kinase/NF-kappaB signaling // inferred from mutant phenotype /// 0070842 // aggresome assembly // inferred from direct assay,0004871 // signal transducer activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation /// 0004965 // G-protein coupled GABA receptor activity // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0070628 // proteasome binding // inferred from direct assay
203147_s_at,5.102589382823529,7.101898669913462,1.9993092870899325,2.0138219496318257e-10,4.141386141256798e-09,203147_s_at,TRIM14,tripartite motif containing 14,0032897 // negative regulation of viral transcription // inferred from direct assay /// 0045087 // innate immune response // inferred from direct assay /// 0051091 // positive regulation of sequence-specific DNA binding transcription factor activity // inferred from direct assay /// 0051092 // positive regulation of NF-kappaB transcription factor activity // inferred from direct assay,0005515 // protein binding // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
203148_s_at,7.134618329705882,8.75258644403846,1.6179681143325784,1.4252687501839885e-08,2.0590191401877162e-07,203148_s_at,TRIM14,tripartite motif containing 14,0032897 // negative regulation of viral transcription // inferred from direct assay /// 0045087 // innate immune response // inferred from direct assay /// 0051091 // positive regulation of sequence-specific DNA binding transcription factor activity // inferred from direct assay /// 0051092 // positive regulation of NF-kappaB transcription factor activity // inferred from direct assay,0005515 // protein binding // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
203149_at,5.710906138470588,6.929077792365385,1.2181716538947969,7.936422333148024e-10,1.463385116624615e-08,203149_at,PVRL2,poliovirus receptor-related 2 (herpesvirus entry mediator B),0001675 // acrosome assembly // inferred from electronic annotation /// 0002860 // positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target // inferred from mutant phenotype /// 0002891 // positive regulation of immunoglobulin mediated immune response // inferred from mutant phenotype /// 0007010 // cytoskeleton organization // inferred from electronic annotation /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007156 // homophilic cell adhesion // inferred from direct assay /// 0007165 // signal transduction // traceable author statement /// 0007286 // spermatid development // inferred from sequence or structural similarity /// 0007289 // spermatid nucleus differentiation // inferred from electronic annotation /// 0009566 // fertilization // inferred from electronic annotation /// 0009615 // response to virus // inferred from electronic annotation /// 0016032 // viral process // inferred from electronic annotation /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0019064 // fusion of virus membrane with host plasma membrane // inferred from direct assay /// 0030382 // sperm mitochondrion organization // inferred from electronic annotation /// 0032990 // cell part morphogenesis // inferred from electronic annotation /// 0033005 // positive regulation of mast cell activation // inferred from mutant phenotype /// 0034329 // cell junction assembly // traceable author statement /// 0034332 // adherens junction organization // traceable author statement /// 0042271 // susceptibility to natural killer cell mediated cytotoxicity // inferred from mutant phenotype /// 0044406 // adhesion of symbiont to host // inferred from direct assay /// 0044782 // cilium organization // inferred from electronic annotation /// 0045216 // cell-cell junction organization // traceable author statement /// 0045954 // positive regulation of natural killer cell mediated cytotoxicity // inferred from mutant phenotype /// 0046814 // coreceptor-mediated virion attachment to host cell // inferred from direct assay /// 0050776 // regulation of immune response // traceable author statement /// 0051654 // establishment of mitochondrion localization // inferred from electronic annotation /// 0060370 // susceptibility to T cell mediated cytotoxicity // inferred from direct assay,0001618 // virus receptor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0015026 // coreceptor activity // traceable author statement /// 0042802 // identical protein binding // inferred from physical interaction /// 0042803 // protein homodimerization activity // inferred from electronic annotation /// 0042803 // protein homodimerization activity // inferred from physical interaction /// 0050839 // cell adhesion molecule binding // inferred from physical interaction
203154_s_at,5.262135618470587,6.649588621105769,1.3874530026351817,2.222323323851418e-11,5.381197191325934e-10,203154_s_at,PAK4,p21 protein (Cdc42/Rac)-activated kinase 4,0000278 // mitotic cell cycle // not recorded /// 0006468 // protein phosphorylation // inferred from electronic annotation /// 0006915 // apoptotic process // traceable author statement /// 0006928 // cellular component movement // traceable author statement /// 0007010 // cytoskeleton organization // traceable author statement /// 0007049 // cell cycle // inferred from electronic annotation /// 0007165 // signal transduction // traceable author statement /// 0008283 // cell proliferation // traceable author statement /// 0016049 // cell growth // traceable author statement /// 0016310 // phosphorylation // inferred from electronic annotation /// 0016477 // cell migration // traceable author statement /// 0023014 // signal transduction by phosphorylation // not recorded,"0000166 // nucleotide binding // inferred from electronic annotation /// 0004672 // protein kinase activity // non-traceable author statement /// 0004674 // protein serine/threonine kinase activity // inferred from electronic annotation /// 0004702 // receptor signaling protein serine/threonine kinase activity // not recorded /// 0004713 // protein tyrosine kinase activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0005524 // ATP binding // inferred from electronic annotation /// 0016301 // kinase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016772 // transferase activity, transferring phosphorus-containing groups // inferred from electronic annotation"
203155_at,5.522121859352942,6.7492672830576925,1.2271454237047505,1.0391936208985317e-07,1.278875955693821e-06,203155_at,SETDB1,"SET domain, bifurcated 1","0001833 // inner cell mass cell proliferation // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0016568 // chromatin modification // inferred from electronic annotation /// 0032259 // methylation // inferred from electronic annotation /// 0034968 // histone lysine methylation // inferred from electronic annotation /// 0060348 // bone development // inferred from electronic annotation",0003677 // DNA binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0008168 // methyltransferase activity // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0018024 // histone-lysine N-methyltransferase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
203156_at,6.919945190941176,5.902561001788461,-1.0173841891527147,0.0006883102293574443,0.00351391675316621,203156_at,AKAP11,A kinase (PRKA) anchor protein 11,0035556 // intracellular signal transduction // traceable author statement,0008157 // protein phosphatase 1 binding // traceable author statement /// 0051018 // protein kinase A binding // traceable author statement
203184_at,2.9793276880588233,4.205440547942308,1.2261128598834845,0.0016373924555241185,0.007468653028138024,203184_at,FBN2,fibrillin 2,0009653 // anatomical structure morphogenesis // traceable author statement /// 0022617 // extracellular matrix disassembly // traceable author statement /// 0030198 // extracellular matrix organization // traceable author statement /// 0030326 // embryonic limb morphogenesis // inferred from electronic annotation /// 0030501 // positive regulation of bone mineralization // inferred from sequence or structural similarity /// 0035108 // limb morphogenesis // inferred from electronic annotation /// 0035583 // sequestering of TGFbeta in extracellular matrix // inferred from sequence or structural similarity /// 0045669 // positive regulation of osteoblast differentiation // inferred from sequence or structural similarity /// 0060346 // bone trabecula formation // inferred from sequence or structural similarity,0005201 // extracellular matrix structural constituent // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation
203186_s_at,11.78164729235294,9.922537972336539,-1.859109320016401,8.22496003490391e-08,1.0329270449724355e-06,203186_s_at,S100A4,S100 calcium binding protein A4,0001837 // epithelial to mesenchymal transition // traceable author statement /// 0043123 // positive regulation of I-kappaB kinase/NF-kappaB signaling // inferred from direct assay,0003779 // actin binding // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0042802 // identical protein binding // inferred from electronic annotation /// 0044822 // poly(A) RNA binding // inferred from direct assay /// 0046872 // metal ion binding // inferred from electronic annotation /// 0048306 // calcium-dependent protein binding // inferred from electronic annotation /// 0050786 // RAGE receptor binding // inferred from physical interaction
203197_s_at,9.103258773588236,7.6543003495865385,-1.448958424001697,7.236425023642763e-14,2.6740476734285606e-12,203197_s_at,C1orf123,chromosome 1 open reading frame 123,,
